drugbank_id,drug_name,transporter_id,transporter_name,actions,organism,gene_name,uniprot_id
DB08868,Fingolimod,BE0000884,Excitatory amino acid transporter 2,inducer,Humans,SLC1A2,P43004
DB08868,Fingolimod,BE0001115,Excitatory amino acid transporter 1,inducer,Humans,SLC1A3,P43003
DB08868,Fingolimod,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB08868,Fingolimod,BE0000785,Multidrug resistance-associated protein 1,"inhibitor, inducer",Humans,ABCC1,P33527
DB08870,Brentuximab vedotin,BE0002369,ATP-binding cassette sub-family B member 5,substrate,Humans,ABCB5,Q2M3G0
DB08872,Gabapentin enacarbil,BE0004708,Sodium-coupled monocarboxylate transporter 1,substrate,Humans,SLC5A8,Q8N695
DB08872,Gabapentin enacarbil,BE0000094,Sodium-dependent multivitamin transporter,substrate,Humans,SLC5A6,Q9Y289
DB08873,Boceprevir,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB08874,Fidaxomicin,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08878,Aminopterin,BE0001048,Proton-coupled folate transporter,,Humans,SLC46A1,Q96NT5
DB08880,Teriflunomide,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB08880,Teriflunomide,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB08881,Vemurafenib,BE0000785,Multidrug resistance-associated protein 1,"substrate, inhibitor",Humans,ABCC1,P33527
DB08881,Vemurafenib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB08881,Vemurafenib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB08882,Linagliptin,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08882,Linagliptin,BE0003648,Solute carrier family 22 member 1,inhibitor,Humans,SLC22A1,O15245
DB08882,Linagliptin,BE0003647,Solute carrier family 22 member 2,"substrate, inhibitor",Humans,SLC22A2,O15244
DB08882,Linagliptin,BE0003650,Solute carrier family 22 member 3,inhibitor,Humans,SLC22A3,O75751
DB08884,Gadoxetic acid,BE0001069,ATP-binding cassette sub-family C member 2,substrate,Humans,ABCC2,Q92887
DB08884,Gadoxetic acid,BE0001061,ATP-binding cassette sub-family C member 3,substrate,Humans,ABCC3,O15438
DB08884,Gadoxetic acid,BE0001188,ATP-binding cassette sub-family C member 4,substrate,Humans,ABCC4,O15439
DB08884,Gadoxetic acid,BE0001004,Solute carrier organic anion transporter family member 1B1,substrate,Humans,SLCO1B1,Q9Y6L6
DB08884,Gadoxetic acid,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB08889,Carfilzomib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB08892,Arbaclofen Placarbil,BE0000669,Monocarboxylate transporter 1,substrate,Humans,SLC16A1,P53985
DB08893,Mirabegron,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB08893,Mirabegron,BE0003642,Solute carrier organic anion transporter family member 1A2,substrate,Humans,SLCO1A2,P46721
DB08893,Mirabegron,BE0003648,Solute carrier family 22 member 1,substrate,Humans,SLC22A1,O15245
DB08893,Mirabegron,BE0003647,Solute carrier family 22 member 2,substrate,Humans,SLC22A2,O15244
DB08893,Mirabegron,BE0003650,Solute carrier family 22 member 3,substrate,Humans,SLC22A3,O75751
DB08896,Regorafenib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB08896,Regorafenib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB08899,Enzalutamide,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB08901,Ponatinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB08901,Ponatinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB08906,Fluticasone furoate,BE0001032,ATP-dependent translocase ABCB1,"substrate, inducer",Humans,ABCB1,P08183
DB08906,Fluticasone furoate,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB08907,Canagliflozin,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB08907,Canagliflozin,BE0001069,ATP-binding cassette sub-family C member 2,substrate,Humans,ABCC2,Q92887
DB08907,Canagliflozin,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,,Humans,ABCG2,Q9UNQ0
DB08910,Pomalidomide,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08912,Dabrafenib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08912,Dabrafenib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB08912,Dabrafenib,BE0001004,Solute carrier organic anion transporter family member 1B1,"substrate, inhibitor",Humans,SLCO1B1,Q9Y6L6
DB08912,Dabrafenib,BE0003659,Solute carrier organic anion transporter family member 1B3,"substrate, inhibitor",Humans,SLCO1B3,Q9NPD5
DB08912,Dabrafenib,BE0003642,Solute carrier organic anion transporter family member 1A2,substrate,Humans,SLCO1A2,P46721
DB08912,Dabrafenib,BE0001066,Solute carrier family 22 member 6,inhibitor,Humans,SLC22A6,Q4U2R8
DB08912,Dabrafenib,BE0003645,Organic anion transporter 3,inhibitor,Humans,SLC22A8,Q8TCC7
DB08912,Dabrafenib,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB08916,Afatinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB08916,Afatinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB08918,Levomilnacipran,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08930,Dolutegravir,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB08930,Dolutegravir,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB08930,Dolutegravir,BE0001066,Solute carrier family 22 member 6,inhibitor,Humans,SLC22A6,Q4U2R8
DB08930,Dolutegravir,BE0003645,Organic anion transporter 3,inhibitor,Humans,SLC22A8,Q8TCC7
DB08930,Dolutegravir,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08930,Dolutegravir,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB08931,Riociguat,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB08931,Riociguat,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08934,Sofosbuvir,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB08934,Sofosbuvir,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB08949,Inositol nicotinate,BE0004708,Sodium-coupled monocarboxylate transporter 1,substrate,Humans,SLC5A8,Q8N695
DB08995,Diosmin,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB08995,Diosmin,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB08995,Diosmin,BE0003659,Solute carrier organic anion transporter family member 1B3,,Humans,SLCO1B3,Q9NPD5
DB08995,Diosmin,BE0001042,Solute carrier organic anion transporter family member 2B1,,Humans,SLCO2B1,O94956
DB09008,Cefaloridine,BE0001066,Solute carrier family 22 member 6,substrate,Humans,SLC22A6,Q4U2R8
DB09008,Cefaloridine,BE0003645,Organic anion transporter 3,"substrate, inhibitor",Humans,SLC22A8,Q8TCC7
DB09026,Aliskiren,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09027,Ledipasvir,BE0001032,ATP-dependent translocase ABCB1,"substrate, transporter",Humans,ABCB1,P08183
DB09027,Ledipasvir,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,transporter,Humans,ABCG2,Q9UNQ0
DB09030,Vorapaxar,BE0001032,ATP-dependent translocase ABCB1,,Humans,ABCB1,P08183
DB09031,Miltefosine,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09034,Suvorexant,BE0001032,ATP-dependent translocase ABCB1,,Humans,ABCB1,P08183
DB09038,Empagliflozin,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09038,Empagliflozin,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB09038,Empagliflozin,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB09038,Empagliflozin,BE0001004,Solute carrier organic anion transporter family member 1B1,substrate,Humans,SLCO1B1,Q9Y6L6
DB09038,Empagliflozin,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB09039,Eliglustat,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09048,Netupitant,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB09054,Idelalisib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB09054,Idelalisib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09054,Idelalisib,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB09054,Idelalisib,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB09060,Avibactam,BE0001069,ATP-binding cassette sub-family C member 2,substrate,Humans,ABCC2,Q92887
DB09060,Avibactam,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB09061,Cannabidiol,BE0000785,Multidrug resistance-associated protein 1,inhibitor,Humans,ABCC1,P33527
DB09061,Cannabidiol,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB09061,Cannabidiol,BE0001204,Equilibrative nucleoside transporter 1,inhibitor,Humans,SLC29A1,Q99808
DB09061,Cannabidiol,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB09063,Ceritinib,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09065,Cobicistat,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB09065,Cobicistat,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB09065,Cobicistat,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB09065,Cobicistat,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB09073,Palbociclib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09073,Palbociclib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,"substrate, inhibitor",Humans,ABCG2,Q9UNQ0
DB09073,Palbociclib,BE0003648,Solute carrier family 22 member 1,inhibitor,Humans,SLC22A1,O15245
DB09074,Olaparib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09074,Olaparib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB09075,Edoxaban,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09076,Umeclidinium,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09076,Umeclidinium,BE0003648,Solute carrier family 22 member 1,substrate,Humans,SLC22A1,O15245
DB09076,Umeclidinium,BE0003647,Solute carrier family 22 member 2,substrate,Humans,SLC22A2,O15244
DB09078,Lenvatinib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09078,Lenvatinib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB09078,Lenvatinib,BE0001066,Solute carrier family 22 member 6,inhibitor,Humans,SLC22A6,Q4U2R8
DB09078,Lenvatinib,BE0003645,Organic anion transporter 3,inhibitor,Humans,SLC22A8,Q8TCC7
DB09078,Lenvatinib,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB09078,Lenvatinib,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB09078,Lenvatinib,BE0000703,Bile salt export pump,inhibitor,Humans,ABCB11,O95342
DB09078,Lenvatinib,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB09079,Nintedanib,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09079,Nintedanib,BE0003648,Solute carrier family 22 member 1,"substrate, inhibitor",Humans,SLC22A1,O15245
DB09079,Nintedanib,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,,Humans,ABCG2,Q9UNQ0
DB09082,Vilanterol,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09099,Somatostatin,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09100,"Thyroid, porcine",BE0000178,Monocarboxylate transporter 8,substrate,Humans,SLC16A2,P36021
DB09100,"Thyroid, porcine",BE0003660,Solute carrier organic anion transporter family member 1C1,substrate,Humans,SLCO1C1,Q9NYB5
DB09100,"Thyroid, porcine",BE0003661,Solute carrier organic anion transporter family member 3A1,substrate,Humans,SLCO3A1,Q9UIG8
DB09100,"Thyroid, porcine",BE0003656,Solute carrier organic anion transporter family member 4A1,substrate,Humans,SLCO4A1,Q96BD0
DB09100,"Thyroid, porcine",BE0000222,Large neutral amino acids transporter small subunit 1,substrate,Humans,SLC7A5,Q01650
DB09100,"Thyroid, porcine",BE0003644,Hepatic sodium/bile acid cotransporter,substrate,Humans,SLC10A1,Q14973
DB09102,Daclatasvir,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09102,Daclatasvir,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB09102,Daclatasvir,BE0003659,Solute carrier organic anion transporter family member 1B3,inhibitor,Humans,SLCO1B3,Q9NPD5
DB09102,Daclatasvir,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB09118,Stiripentol,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB09118,Stiripentol,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB09128,Brexpiprazole,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB09130,Copper,BE0003649,High affinity copper uptake protein 1,substrate,Humans,SLC31A1,O15431
DB09130,Copper,BE0008685,Natural resistance-associated macrophage protein 2,substrate,Humans,SLC11A2,P49281
DB09130,Copper,BE0003666,Copper-transporting ATPase 1,substrate,Humans,ATP7A,Q04656
DB09130,Copper,BE0003664,Copper-transporting ATPase 2,substrate,Humans,ATP7B,P35670
DB09130,Copper,BE0003662,Protein SLC31A2,,Humans,SLC31A2,O15432
DB09137,Technetium Tc-99m mebrofenin,BE0001004,Solute carrier organic anion transporter family member 1B1,substrate,Humans,SLCO1B1,Q9Y6L6
DB09137,Technetium Tc-99m mebrofenin,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB09142,Sincalide,BE0003659,Solute carrier organic anion transporter family member 1B3,substrate,Humans,SLCO1B3,Q9NPD5
DB09154,Sodium citrate,BE0008678,Mitochondrial 2-oxodicarboxylate carrier,substrate,Humans,SLC25A21,Q9BQT8
DB09154,Sodium citrate,BE0000447,Solute carrier family 13 member 2,substrate,Humans,SLC13A2,Q13183
DB09154,Sodium citrate,BE0008677,Na(+)/citrate cotransporter,substrate,Humans,SLC13A5,Q86YT5
DB09154,Sodium citrate,BE0008676,"Tricarboxylate transport protein, mitochondrial",substrate,Humans,SLC25A1,P53007
DB09161,Technetium Tc-99m sestamibi,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09161,Technetium Tc-99m sestamibi,BE0000785,Multidrug resistance-associated protein 1,substrate,Humans,ABCC1,P33527
DB09183,Dasabuvir,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
DB09183,Dasabuvir,BE0002369,ATP-binding cassette sub-family B member 5,substrate,Humans,ABCB5,Q2M3G0
DB09183,Dasabuvir,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09185,Viloxazine,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB09194,Etoperidone,BE0000749,Sodium-dependent serotonin transporter,inhibitor,Humans,SLC6A4,P31645
DB09194,Etoperidone,BE0000486,Sodium-dependent noradrenaline transporter,inhibitor,Humans,SLC6A2,P23975
DB09194,Etoperidone,BE0000647,Sodium-dependent dopamine transporter,inhibitor,Humans,SLC6A3,Q01959
DB09198,Lobeglitazone,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB09198,Lobeglitazone,BE0003661,Solute carrier organic anion transporter family member 3A1,inhibitor,Humans,SLCO3A1,Q9UIG8
DB09198,Lobeglitazone,BE0001032,ATP-dependent translocase ABCB1,,Humans,ABCB1,P08183
DB09213,Dexibuprofen,BE0001188,ATP-binding cassette sub-family C member 4,,Humans,ABCC4,O15439
DB09213,Dexibuprofen,BE0000785,Multidrug resistance-associated protein 1,,Humans,ABCC1,P33527
DB09213,Dexibuprofen,BE0003642,Solute carrier organic anion transporter family member 1A2,,Humans,SLCO1A2,P46721
DB09213,Dexibuprofen,BE0001066,Solute carrier family 22 member 6,,Humans,SLC22A6,Q4U2R8
DB09213,Dexibuprofen,BE0003645,Organic anion transporter 3,,Humans,SLC22A8,Q8TCC7
DB09213,Dexibuprofen,BE0000879,Solute carrier family 22 member 11,,Humans,SLC22A11,Q9NSA0
DB09213,Dexibuprofen,BE0001042,Solute carrier organic anion transporter family member 2B1,,Humans,SLCO2B1,O94956
DB09213,Dexibuprofen,BE0001032,ATP-dependent translocase ABCB1,,Humans,ABCB1,P08183
DB09237,Levamlodipine,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09237,Levamlodipine,BE0003643,Ileal sodium/bile acid cotransporter,inhibitor,Humans,SLC10A2,Q12908
DB09237,Levamlodipine,BE0000106,Organic cation/carnitine transporter 2,inhibitor,Humans,SLC22A5,O76082
DB09239,Niguldipine,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB09241,Methylene blue,BE0001032,ATP-dependent translocase ABCB1,"substrate, inhibitor",Humans,ABCB1,P08183
DB09241,Methylene blue,BE0003647,Solute carrier family 22 member 2,inhibitor,Humans,SLC22A2,O15244
DB09241,Methylene blue,BE0004752,Multidrug and toxin extrusion protein 2,inhibitor,Humans,SLC47A2,Q86VL8
DB09241,Methylene blue,BE0003657,Multidrug and toxin extrusion protein 1,inhibitor,Humans,SLC47A1,Q96FL8
DB09270,Ubidecarenone,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09272,Eluxadoline,BE0001004,Solute carrier organic anion transporter family member 1B1,"substrate, inhibitor",Humans,SLCO1B1,Q9Y6L6
DB09272,Eluxadoline,BE0001069,ATP-binding cassette sub-family C member 2,substrate,Humans,ABCC2,Q92887
DB09272,Eluxadoline,BE0003645,Organic anion transporter 3,substrate,Humans,SLC22A8,Q8TCC7
DB09274,Artesunate,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB09274,Artesunate,BE0001032,ATP-dependent translocase ABCB1,substrate,Humans,ABCB1,P08183
DB09274,Artesunate,BE0001004,Solute carrier organic anion transporter family member 1B1,inhibitor,Humans,SLCO1B1,Q9Y6L6
DB09274,Artesunate,BE0003645,Organic anion transporter 3,inhibitor,Humans,SLC22A8,Q8TCC7
DB09279,Fimasartan,BE0001004,Solute carrier organic anion transporter family member 1B1,substrate,Humans,SLCO1B1,Q9Y6L6
DB09279,Fimasartan,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,substrate,Humans,ABCG2,Q9UNQ0
DB09280,Lumacaftor,BE0001032,ATP-dependent translocase ABCB1,"inhibitor, inducer",Humans,ABCB1,P08183
DB09287,Polyethylene glycol,BE0001032,ATP-dependent translocase ABCB1,inhibitor,Humans,ABCB1,P08183
DB09291,Rolapitant,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,inhibitor,Humans,ABCG2,Q9UNQ0
