drugbank_id,drug_name,enzyme_id,enzyme_name,actions,inhibition_strength,induction_strength,organism,gene_name,uniprot_id
DB09205,Moxisylyte,BE0004866,Cytochrome P450 3A Subfamily,substrate,,,Humans,CYP3A4,P08684
DB09212,Loxoprofen,,Carbonyl reductase [NADPH] 1,,,,,,
DB09212,Loxoprofen,,Carbonyl reductase [NADPH] 1,,,,,,
DB09212,Loxoprofen,BE0003074,Carbonyl reductase [NADPH] 1,substrate,,,Humans,CBR1,P16152
DB09212,Loxoprofen,BE0004866,Cytochrome P450 3A Subfamily,substrate,,,Humans,CYP3A4,P08684
DB09212,Loxoprofen,BE0003679,UDP-glucuronosyltransferase 2B7,substrate,,,Humans,UGT2B7,P16662
DB09213,Dexibuprofen,,Cytochrome P450 2C9,,,,,,
DB09213,Dexibuprofen,,Cytochrome P450 2C8,,,,,,
DB09213,Dexibuprofen,,Cytochrome P450 2C9,,,,,,
DB09213,Dexibuprofen,,Cytochrome P450 2C8,,,,,,
DB09213,Dexibuprofen,BE0002887,Cytochrome P450 2C8,substrate,,,Humans,CYP2C8,P10632
DB09213,Dexibuprofen,BE0002793,Cytochrome P450 2C9,substrate,,,Humans,CYP2C9,P11712
DB09213,Dexibuprofen,BE0003541,UDP-glucuronosyltransferase 1A1,substrate,,,Humans,UGT1A1,P22309
DB09213,Dexibuprofen,BE0003677,UDP-glucuronosyltransferase 1A3,substrate,,,Humans,UGT1A3,P35503
DB09213,Dexibuprofen,BE0003538,UDP-glucuronosyltransferase 1A9,substrate,,,Humans,UGT1A9,O60656
DB09213,Dexibuprofen,BE0003681,UDP-glucuronosyltransferase 2B4,substrate,,,Humans,UGT2B4,P06133
DB09213,Dexibuprofen,BE0003536,Cytochrome P450 2C19,substrate,,,Humans,CYP2C19,P33261
DB09213,Dexibuprofen,BE0009569,Alpha-methylacyl-CoA racemase,substrate,,,Humans,AMACR,D6RB81
DB09213,Dexibuprofen,BE0003679,UDP-glucuronosyltransferase 2B7,substrate,,,Humans,UGT2B7,P16662
DB09214,Dexketoprofen,BE0000017,Prostaglandin G/H synthase 1,inhibitor,unknown,,Humans,PTGS1,P23219
DB09214,Dexketoprofen,BE0000262,Prostaglandin G/H synthase 2,inhibitor,unknown,,Humans,PTGS2,P35354
DB09216,Tolfenamic acid,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09221,Polaprezinc,BE0002390,Superoxide dismutase [Cu-Zn],inducer,,unknown,Humans,SOD1,P00441
DB09221,Polaprezinc,BE0000735,Heme oxygenase 1,inducer,,unknown,Humans,HMOX1,P09601
DB09221,Polaprezinc,BE0004453,"Superoxide dismutase [Mn], mitochondrial",inducer,,unknown,Humans,SOD2,P04179
DB09221,Polaprezinc,BE0000818,Glutathione S-transferase theta-1,inducer,,unknown,Humans,GSTT1,P30711
DB09221,Polaprezinc,BE0000816,Glutathione peroxidase 1,inducer,,unknown,Humans,GPX1,P07203
DB09221,Polaprezinc,BE0005844,Peroxiredoxin-1,inducer,,unknown,Humans,PRDX1,Q06830
DB09221,Polaprezinc,BE0000907,"Peroxiredoxin-5, mitochondrial",inducer,,unknown,Humans,PRDX5,P30044
DB09223,Blonanserin,,Cytochrome P450 3A4,,,,,,
DB09223,Blonanserin,,Cytochrome P450 3A4,,,,,,
DB09223,Blonanserin,,Cytochrome P450 3A4,,,,,,
DB09223,Blonanserin,,Cytochrome P450 3A4,,,,,,
DB09223,Blonanserin,,UDP-glucuronosyltransferase 1A1,,,,,,
DB09223,Blonanserin,,UDP-glucuronosyltransferase 1A1,,,,,,
DB09223,Blonanserin,,Cytochrome P450 3A4,,,,,,
DB09223,Blonanserin,,Cytochrome P450 3A4,,,,,,
DB09223,Blonanserin,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09224,Melperone,BE0002363,Cytochrome P450 2D6,inhibitor,unknown,,Humans,CYP2D6,P10635
DB09225,Zotepine,,Cytochrome P450 1A1,,,,,,
DB09225,Zotepine,,Cytochrome P450 1A2,,,,,,
DB09225,Zotepine,,Cytochrome P450 3A4,,,,,,
DB09225,Zotepine,,Cytochrome P450 3A5,,,,,,
DB09225,Zotepine,,Cytochrome P450 2B6,,,,,,
DB09225,Zotepine,,Cytochrome P450 2C19,,,,,,
DB09225,Zotepine,,Cytochrome P450 3A4,,,,,,
DB09225,Zotepine,,Cytochrome P450 1A2,,,,,,
DB09225,Zotepine,,Cytochrome P450 1A1,,,,,,
DB09225,Zotepine,,Cytochrome P450 1A2,,,,,,
DB09225,Zotepine,,Cytochrome P450 3A4,,,,,,
DB09225,Zotepine,,Cytochrome P450 2D6,,,,,,
DB09225,Zotepine,,Cytochrome P450 2C19,,,,,,
DB09225,Zotepine,,Cytochrome P450 1A1,,,,,,
DB09225,Zotepine,,Cytochrome P450 1A2,,,,,,
DB09225,Zotepine,,Cytochrome P450 2B6,,,,,,
DB09225,Zotepine,,Cytochrome P450 3A4,,,,,,
DB09225,Zotepine,,Cytochrome P450 3A5,,,,,,
DB09225,Zotepine,BE0002433,Cytochrome P450 1A2,substrate,,,Humans,CYP1A2,P05177
DB09225,Zotepine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09227,Barnidipine,,Cytochrome P450 3A4,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A5,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A7,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A43,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A4,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A5,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A7,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A43,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A4,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A5,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A7,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A43,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A4,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A5,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A7,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A43,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A4,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A5,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A7,,,,,,
DB09227,Barnidipine,,Cytochrome P450 3A43,,,,,,
DB09227,Barnidipine,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",moderate,,Humans,CYP3A4,P08684
DB09229,Aranidipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09230,Azelnidipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09231,Benidipine,,Cytochrome P450 3A4,,,,,,
DB09231,Benidipine,,Cytochrome P450 3A5,,,,,,
DB09231,Benidipine,,Cytochrome P450 3A4,,,,,,
DB09231,Benidipine,,Cytochrome P450 3A5,,,,,,
DB09231,Benidipine,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",moderate,,Humans,CYP3A4,P08684
DB09231,Benidipine,BE0002362,Cytochrome P450 3A5,substrate,,,Humans,CYP3A5,P20815
DB09232,Cilnidipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09234,Darodipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09235,Efonidipine,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",unknown,,Humans,CYP3A4,P08684
DB09236,Lacidipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09237,Levamlodipine,,Cytochrome P450 3A4,,,,,,
DB09237,Levamlodipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09237,Levamlodipine,BE0000005,"Nitric oxide synthase, inducible",inducer,,unknown,Humans,NOS2,P35228
DB09237,Levamlodipine,BE0000263,Nitric oxide synthase 3,inducer,,unknown,Humans,NOS3,P29474
DB09238,Manidipine,BE0002793,Cytochrome P450 2C9,inhibitor,unknown,,Humans,CYP2C9,P11712
DB09238,Manidipine,BE0002363,Cytochrome P450 2D6,inhibitor,moderate,,Humans,CYP2D6,P10635
DB09238,Manidipine,BE0003543,Cytochrome P450 1A1,inhibitor,weak,,Humans,CYP1A1,P04798
DB09238,Manidipine,BE0003549,Cytochrome P450 2B6,inhibitor,weak,,Humans,CYP2B6,P20813
DB09238,Manidipine,BE0003536,Cytochrome P450 2C19,inhibitor,weak,,Humans,CYP2C19,P33261
DB09238,Manidipine,BE0002638,Cytochrome P450 3A4,"substrate, inhibitor",weak,,Humans,CYP3A4,P08684
DB09239,Niguldipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09240,Niludipine,BE0002638,Cytochrome P450 3A4,substrate,,,Humans,CYP3A4,P08684
DB09241,Methylene blue,BE0003544,UDP-glucuronosyltransferase 1A4,inhibitor,unknown,,Humans,UGT1A4,P22310
DB09241,Methylene blue,BE0003538,UDP-glucuronosyltransferase 1A9,inhibitor,unknown,,Humans,UGT1A9,O60656
DB09241,Methylene blue,BE0002433,Cytochrome P450 1A2,"substrate, inhibitor, inducer",unknown,unknown,Humans,CYP1A2,P05177
DB09241,Methylene blue,BE0003549,Cytochrome P450 2B6,inhibitor,unknown,,Humans,CYP2B6,P20813
DB09241,Methylene blue,BE0002887,Cytochrome P450 2C8,inhibitor,unknown,,Humans,CYP2C8,P10632
DB09241,Methylene blue,BE0002793,Cytochrome P450 2C9,inhibitor,unknown,,Humans,CYP2C9,P11712
DB09241,Methylene blue,BE0003536,Cytochrome P450 2C19,"substrate, inhibitor",unknown,,Humans,CYP2C19,P33261
DB09241,Methylene blue,BE0002638,Cytochrome P450 3A4,inhibitor,unknown,,Humans,CYP3A4,P08684
DB09241,Methylene blue,BE0002362,Cytochrome P450 3A5,inhibitor,unknown,,Humans,CYP3A5,P20815
DB09241,Methylene blue,BE0000595,Flavin reductase (NADPH),substrate,,,Humans,BLVRB,P30043
